"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10"
3011,"Rockcastle County","KY","Richmond-Berea","21","203",1900,775,784.15,791.15,790.28,786.95,785.22,784.59,781.25,777.09,778.43,779.14,780.49,779.96,778.8,781.93,778.84,770.37,765.49,763,762.09,774.25,782.53,786.66,783.68,779.9,777.2,771.72,774.09,767.94,765.04,766.19,768.76,775.45,780.37,784.36,786.84,786.49,790.88,790.64,793.02,792.21,,791.58,789.8,789.84,792.35,797.34,800.85,803.15,802.23,795.09,790.06,786.05,778.81,775.65,771.99,771.57,765.57,760.41,758.04,763.58,769.74,774.42,780.62,788.1,788.72,784.05,782.24,786.01,792.47,799.23,796.85,792.8,788.7,787.43,787.76,787.2,787.7,793.68,800.38,800.98,802.52,807.39,807.9,808,805.51,798.38,797.75,797.68,801.54,800.84,797.6,804.34,817.09,821.38,821.86,820.34,821.52,818.13,819.08,823.71,822.25,819.08,816.09,813.71,810.19,804.36,796.7,794.23,798.69
384,"Bates County","MO","Kansas City","29","013",1901,845.34,834.13,829.84,821.33,818.85,814.38,809.18,814.53,822.91,831.5,840.03,836.26,830.36,829.3,828.51,831.57,832.85,833.99,836.35,832.2,816.84,803.28,793.97,786.31,780.97,774.33,776.1,777.67,780.87,782.76,787.52,792.74,799.78,806.49,809.57,813.61,809.4,798.68,798.85,800.05,806.75,,808.94,804.55,804.61,810.04,812.14,819.96,825.9,830.29,827.78,815.63,805.63,791.63,787.97,795.16,795.6,801.93,810.31,812.82,818.01,819.4,815.61,805.43,796.04,792.04,789.47,787.73,792.65,796.68,799.86,802.63,810.87,809.66,812.04,815.13,807.69,807,810.03,809.96,804.9,801.57,806.09,805.95,812.77,814.63,815.06,805.65,797.34,795.19,795.24,797.36,801.82,810.16,815.01,814.77,812.87,822.18,831.54,835.33,830.59,823.63,816.8,814.93,819.42,827.22,830.07,830.7,832.42,847.5
1108,"Hughes County","SD","Pierre","46","065",1902,,,,,,,,,,,842.87,842.26,839.93,847.69,852.77,832.66,803.38,790.37,794.01,799.6,728.28,715.01,713.59,706.15,710.11,708.22,717.19,759.56,791.78,795.39,805.46,812.41,830.9,843.27,847.08,836.11,814.18,785.3,752.74,728.64,699.73,,,,,,,,,689.03,695.18,,,751.62,800.34,835.81,874.55,901.64,923.24,,,,,,,917.68,905.61,893.5,,,,894.91,874.72,856.32,848.48,849.5,857.2,860.07,856.31,855.15,861.39,865.58,863.64,869.95,882.87,899.75,915.33,,929.7,939.08,935.94,926.48,911.23,903.07,899.04,888.39,879.84,872.08,,892.55,896.53,896.86,895.62,893.8,892.95,890.8,885.9,886.59,885.43,
799,"Wayne County","TN",,"47","181",1903,882.02,891.02,891.59,889.65,888.13,885.9,885.17,886.75,885.47,891.79,890.57,878.72,877.41,877.79,874.24,872.04,872.26,868.35,866.75,872.35,871.57,876.77,886.8,892.29,898.8,898.08,896.87,895.59,885.94,879.16,876.73,882.57,883.87,875.63,881.13,877.19,886.13,894.34,887.96,895.88,888.39,,878.32,880.21,877.87,881.86,880.97,881.68,885.08,886.11,887.35,886.93,891.01,894.2,896.17,898.93,902.69,904.33,904.81,909.18,913.97,912.75,913.44,912.12,909.6,908.57,918.52,926.42,932.25,942.04,947.59,942.3,926.19,917.2,908.71,900.15,897.22,894.96,895.77,903.48,908.22,916.25,912.69,917.15,914.74,915.32,913.47,908.42,900.09,897.69,896.43,895.19,901.41,920.4,933.9,932.34,941.85,953.54,963.85,959.36,943.97,928.26,915.53,910.06,914.14,925.89,940.34,934.7,927.44,947.18
2704,"Gilchrist County","FL","Gainesville","12","041",1904,947.72,972.38,987.6,991.46,1004.09,1000.61,1004.05,1017.82,1034.6,1047.12,1056.36,1060.47,1060.92,1048.93,1038.39,1035.46,1033.19,1038.73,1044.41,1042.17,1048.1,1049.94,1057.54,1054.8,1061.89,1070.74,1071.99,1061.89,1062.65,1067.65,1071.77,1073.03,1079.74,1091,1103.99,1125.41,1124.34,1132.23,1134.1,1138.45,1141.27,,1142.51,1145.83,1139.75,1132.19,1134.06,1136.13,1151.85,1155.83,1165.88,1167.42,1165.78,1172.08,1178.11,1190.09,1198.21,1205.64,1212.1,1211.28,1219.92,1221.63,1227.38,1227.22,1232.2,1230.25,1230.74,1241.71,1252.28,1258.01,1264.18,1253,1247.38,1246.93,1239.57,1238.02,1231.99,1230.44,1227.11,1229.5,1235.96,1242.37,1243.72,1245.5,1261.13,1268.26,1271.24,1278.4,1280.93,1279.94,1281.42,1284.29,1293.59,1310.31,1315.61,1320.22,1319.23,1320.03,1322.22,1326.87,1302.94,1307.8,1322.51,1338.03,1353.7,1370.93,1381.73,1386.56,1388.4,1412.17
2736,"Jefferson County","GA",,"13","163",1905,930.3,947.38,945.43,946.22,938.06,941.4,945.82,945.08,945.65,949.57,954.52,948.24,942.19,933.94,926.2,929.81,928.73,920.9,932.26,927,921.73,919.79,913.14,915.18,910.3,910.32,911.52,913.09,915.89,910.67,907.12,911.31,911.33,909.87,915.22,915.64,925.13,931.41,,,,,923.13,922.11,925.36,935.46,946.29,951.83,951.86,962.5,963.75,956.14,957.2,957.61,957.08,963.35,972.9,978.23,978.49,959.56,948.57,941.42,936.27,937.69,938.91,939.02,945.98,946.11,958.7,978.08,988.48,982.69,975.75,976.61,968.79,967.32,972.5,964.46,970.97,980.39,991.5,1013.67,1020.47,1027.14,,,1007.66,999.06,1002.6,1005.1,1003.21,996.38,1015.48,,987.88,989.74,1003.88,998.32,987.32,,971.78,964.67,957.91,942.88,942.67,947.74,952.26,,931.11,944.09
2130,"Atchison County","KS","Atchison","20","005",1906,867.59,861.64,859.39,857.92,854.05,849.87,845.27,846.33,857.1,860.09,873.46,890.71,893.71,894.05,890.81,884.04,870.71,859.55,848.04,849.32,875.14,927.98,972.21,992.53,982.07,973.33,961.57,965.98,963.76,966.8,965.32,955.78,944.79,937.16,933.71,939.7,950.86,954.65,960.09,952.87,958.51,,967.16,948.44,945.28,938.21,949.25,958.11,941.39,938,934.45,930.11,922.02,916.04,912.17,903.79,901.44,905.99,917.59,924.15,912.61,898.1,887.15,882.95,883.49,886.52,888.45,892.29,887.36,897.45,903.73,906.45,909.1,908.8,905.17,902.32,896.8,893.62,893.14,896.83,906.4,918.82,925.11,923.04,920.07,912.66,902.71,892.6,887.44,895.5,906.51,909.34,913.51,896.8,895.07,898.26,886.65,874.44,869.74,872.3,842.72,827.15,824.8,824.75,828.58,834.15,838.55,841.11,836.81,835.09
1371,"Scurry County","TX","Snyder","48","415",1907,988.16,1020.88,998.81,982.9,959.79,943.8,942.44,942.37,942.76,943.07,937.36,938.2,958.59,960.52,956.03,949.9,944.59,945.9,934.02,936.01,941.67,953.59,953.99,959.57,952.91,942.73,939.34,939.34,957.32,963.63,961.54,958.91,971.54,976.08,988.41,997.67,991.07,987.28,999.89,1008.2,1022.19,,1044.59,1038.74,1045.21,1031.42,1060.55,1103.79,1093.77,1085.23,1103.88,1112.78,1111.38,1102.25,1104.63,1120.92,1152.95,1176.91,1202.66,1193.39,1220.86,1224.53,1222.09,1195.14,1198.63,1203.22,1199.27,1197.51,1181.51,1195.07,1213.2,1217.72,1231.99,1237.95,1206.36,1205.9,1202.08,1196.91,1193.51,1193.21,1184.48,1200.43,1214.18,1216.12,1234.17,1240.96,1254.24,1256.77,1257.94,1248.34,1252.43,1247.12,1250.21,1235.21,1226.89,1236.95,1229.18,1240.35,1262.88,1242.59,1222.27,1218.38,1221.56,1230.79,1242.87,1255.12,1265.45,1272.26,1274.47,1271.49
1719,"Garrard County","KY",,"21","079",1908,959.57,958.16,956.6,956.64,956.43,929.54,908.94,893.27,880.85,879.56,888.4,898.98,897.66,890.32,889.34,885.87,878.27,865.61,840.28,821.99,816.96,828.74,840.74,853.22,865.49,879.94,891.99,896.06,888.46,884.75,880.71,878.64,883.01,889.89,894.98,899.77,896.58,887.77,869.79,851.22,843.36,,837.39,829.56,823.23,822.26,823.21,820.07,821.12,818.37,818.07,821.31,822.65,820.22,817.45,815.61,817.07,816.42,817.66,814.63,817.14,827.3,834.22,841.62,838.27,840.47,841.64,843.06,843.68,842.51,843.28,842.36,850.76,860.3,866.61,867.08,855.79,849.62,852.48,858.94,863.59,864.87,873.68,872.98,875.33,872.72,873.52,869.56,869.02,867.73,869.53,870.14,877.42,889.33,886.93,881.35,875.5,875.62,872.23,867.23,877.88,871.6,866.74,863.88,859.75,859.72,857.5,860.92,864.02,876.31
1425,"Taylor County","WV","Clarksburg","54","091",1909,841.2,,,,897.97,921.35,914.61,906.05,900.36,898.59,909.95,935.9,950.82,942.4,938.29,927.51,911.33,895.83,881.61,875.06,873.14,885.47,903.47,926.21,938.3,940.13,940.93,938.87,940.91,933.74,921.86,930.25,951.08,965.45,979.7,986.31,985.26,979.44,978.02,981.86,975.88,,962.34,949.14,938.9,934.74,942.13,947.43,961.93,971.93,962.19,948.34,950.96,971.67,980.26,983.61,1005.84,1029.46,1045.58,1053.16,1033.41,1024.53,999.81,971.65,946.1,931.33,914.33,903.97,904.82,906.21,906.11,916.07,921.92,917.57,908.68,894.05,882,872.01,860,855.41,854.36,856.73,859.81,861.87,860.02,859.5,863.9,867.33,867.76,867.59,866.86,866.53,865.66,870.27,881.33,885.06,883.49,876.75,872.91,875.7,878.43,874.8,867.1,857.16,852.76,852.67,856.6,861.21,858.96,857.48
2737,"Jefferson County","IA","Fairfield","19","101",1910,894.52,898.71,897.12,898.87,898.43,878.59,859.06,837.17,829.69,826.4,827.38,822.67,818.96,815.22,809.31,802.24,799.83,808.96,825.03,837.69,840.79,841.53,844.7,828.61,818,820.65,824.4,833.93,829.18,825.67,826.49,829.32,837.46,850.55,856.51,860.4,857.18,857.67,859.88,863.64,857.57,,857.98,858.7,858.45,861.34,865.85,876.2,888.37,895.05,914.02,930.13,946.06,958.32,960.38,964.04,972.65,973.55,967.77,956.95,940.34,929.5,921.75,916.61,913.54,911.31,916.89,923.05,925.65,924.09,912.79,897.29,879.85,873.93,873.39,876.26,875.85,874.86,869.9,874,882.67,895.86,903.46,911.12,918.68,919.82,918.85,915.3,911.4,904.55,902.8,893.94,895.16,900.51,896.09,880.45,868.05,861.57,859.22,862.68,829.11,799.7,783.11,785.53,794.49,805.49,814.01,815.53,812.99,811.78
2380,"Lawrence County","IL",,"17","101",1911,1126.3,1137.12,1140.48,1145.12,1145.47,1150.06,1149.02,1157.78,1173.1,1169.49,1171.93,1168.86,1155.73,1128.73,1123.14,1133.25,1137.58,1135.77,1129.25,1119.6,1118.12,1101.35,1113.5,1120.83,1129.4,1112.28,1097.31,1100.33,1096.42,1083.25,1047.08,1055.58,1074.41,1097.01,1103.27,1103.33,1111.3,1121.69,1138.39,1127.33,1144.22,,1161.1,1179.34,1187.92,1184.65,1198.73,1209.23,1221.98,1230.98,1231.53,1228.42,1222.08,1219.52,1219.27,1232.95,1236.46,1236.08,1243.87,1233.76,1254.1,1258.13,1253.59,1247.51,1253.12,1248.29,1254,1238.61,1214.87,1221.5,1221.14,1217.03,1213.97,1205.9,1185.96,1171.82,1167.12,1165.76,1169.4,1184.18,1198.15,1220.31,1232.28,1239.44,1238.68,1218.34,1207.89,1208.91,1209.53,1223.26,1232.14,1225.13,1241.73,1258.72,1265.53,1263.79,1246.87,1230.2,1212.99,1217.3,1194.15,1195.54,1208.85,1225.35,1244.07,1258.54,1263.34,1261.68,1257.74,1234.07
293,"Polk County","TN","Cleveland","47","139",1912,822.54,835.6,842.73,841.7,836.88,836.41,832.4,826.7,825.82,827.58,827.58,828.99,826.6,827.75,825.43,825.42,821.96,818.12,813.15,811.48,808.38,809.27,812.29,815.95,822.36,824.98,823.14,822.68,827.26,827.58,826.99,831.36,832.75,837.44,843.51,851.78,852,849.67,,,,,837.81,846.21,844.24,848.53,853.42,853.34,844.33,839.23,841.1,841.67,845.77,844.49,842.52,843.91,852.82,859.87,865.37,871.5,878.76,885.23,880.46,875.9,868.58,866.35,867.9,870.5,873.43,879.25,882.19,885.94,891.51,893.01,888.05,884.68,880.93,874.88,874.49,877.18,882.6,888.4,894.36,905.72,,,898.13,898.19,893.29,892.97,896.51,907.69,915.47,920.74,926.38,932.71,937.8,935.79,943.54,958.92,944.9,934.89,929.55,930.3,937.73,952.97,970.25,983.01,,987.5
233,"Leon County","TX",,"48","289",1913,969.57,1006.95,1006.98,1013.41,1022.97,1016.95,1023.16,1028.19,1034.95,1039.46,1050.96,1036.24,1029.15,1012.97,997.05,991.82,983.83,983.97,980.27,980.39,984.37,988.48,991.43,1000.39,1014.17,1008.47,1021.51,1018.58,1021.23,1022.91,1032.13,1037.67,1032.52,1051.91,1052.26,1057.71,1077.03,1102.53,1110.89,1124.76,1110.85,,1097.57,1098.63,1109.58,1110.89,1112.47,1126.47,1147.91,1155.53,1164.16,1178.2,1177.95,1175.04,1179.41,1196.18,1202.09,1214.31,1229.5,1238.29,1239.01,1245.71,1243.5,1237.75,1232.11,1229.52,1221.59,1205.71,1193.47,1201.23,1221.68,1243.01,1250.53,1256.97,1255.79,1239.61,1218.11,1205.06,1206.61,1209.97,1213.76,1211.9,1210.47,1210.49,1219.22,1212.73,1219.73,1221.13,1214.98,1207.26,1213.11,1209.96,1224.36,1222.31,1224.61,1215.5,1201.96,1199.22,1237.41,1250.69,1230.62,1225.98,1220.82,1218.88,1222.09,1229.24,1235.07,1243.3,1244.78,1229.93
977,"Dallas County","MO","Springfield","29","059",1914,667.95,667.94,669.65,669.27,666.53,665.34,671.18,680.06,697.33,712.67,722.33,723.17,730.22,748.1,756.84,758.48,758.4,749.92,739.82,724.49,712.32,697.27,693.42,703.65,711.87,723.43,731.59,743.94,753.06,758.45,763.13,764.75,764.16,763.31,757.05,756.67,753.78,754.22,757.6,759.83,763.62,,767.63,768.65,770.74,773.85,777.03,779.12,783.59,782.25,774.91,763.24,750.78,739.47,732.13,729.14,736.1,743.17,751.55,754.68,747.03,741.85,733.63,725.52,723.76,722.81,722.6,724.01,727.28,727.15,727.98,726.04,727.73,730.59,728.8,735.99,736.73,735.89,727.4,727.53,730.07,732,736.78,741.37,747.98,754.9,754.54,752.12,744.65,743.48,741.46,746.74,755.4,758.02,757.64,760.14,766.57,775.13,782.59,787.24,770.59,760.84,756.58,756.55,759.03,762.69,766.01,768.01,770.6,777.08
1379,"Seward County","NE","Lincoln","31","159",1915,719.9,726.21,727.77,737.13,743.15,741.25,748.11,755.04,769.55,788.34,810.06,823.43,832.57,840.74,844.83,851.96,854.87,851.39,849.68,853.16,846.07,834.44,820.45,805.4,793.19,796.18,802.56,812.74,820.18,830.87,838.98,853.16,862.15,867.63,867.52,863.11,871.77,877.27,868.96,875.17,867.77,,855.65,847.54,847.29,850.02,871.98,897.67,932.58,948.95,959.42,963.31,968.14,977.83,996.45,1013.68,1036.69,1045.5,1048.35,1045.65,1038.23,1033.17,1024.45,1011.48,1001.08,1002.46,1000.33,996.36,1005.78,1022.35,1037.24,1045.59,1061.18,1062.81,1058.23,1042.19,1026.55,1013.44,1008.24,1002.25,1007.62,1017.55,1035.06,1052.61,1053.51,1034.75,1019.37,1010.31,996.38,998.85,1004.62,1007.49,1003.53,1020.01,1034.6,1033.93,1030.32,1025.91,1016.55,1007.61,1031.35,1019.38,1001.06,989.65,983.03,984.27,1003.63,1004.78,1007.88,990.89
73,"Gem County","ID","Boise City","16","045",1916,,,,,941.9,945.42,935.45,930.42,919.67,917.4,908.16,899.92,887.55,877.2,867.9,863.3,861.18,861.5,852.59,841.07,830.52,833.5,840.52,842.19,848.75,859.4,866.24,872.48,864.19,861.28,862.33,864.91,868.51,864.5,862.99,870.76,886.32,896.37,909.21,913.07,922.02,,927.12,923.03,922.62,921.89,927.25,930.12,932.65,942.41,955.97,969.6,982.48,991.47,992.35,991.9,990.12,986.34,985.77,989.75,997.45,1002.82,1004.24,1015.21,1016.68,1018.64,1018.73,1028.74,1040.6,1052.01,1069.82,1104.25,1133.45,1152.91,1162.72,1166.39,1174.95,1183,1184.89,1191.94,1199.98,1201.73,1213.24,1218.71,1224.66,1228.38,1226.68,1223.42,1222.55,1223.84,1231.49,1237.51,1242.85,1245.68,1257.15,1263.98,1262.93,1264.84,1267.9,1265.74,1226.46,1195.3,1176.51,1170.8,1172.51,1179.56,1200.58,1221.82,1240.96,1262.07
120,"Clay County","IA","Spencer","19","041",1917,938.8,968.05,960.94,943.94,938.88,928.75,921.24,914.67,917.71,920.62,889.53,854.51,837.35,814.57,801.2,794.72,785.6,793.13,812.09,820.43,820.73,796.98,785.18,765.5,782.42,813.37,844.17,871.82,883.3,897.65,902.87,897.62,884.56,871.59,861.79,846.65,833.9,827.38,820.26,818.47,828.55,,832.96,831.2,827.37,828.7,845.25,860.9,876.58,890.89,882.71,884.6,883.91,888.98,897.2,904.19,915.22,928.31,935.56,930.53,923.86,921.85,917.95,909.48,901.57,894.91,893.56,903.92,925.82,938.89,936.85,928.44,922.94,920.34,923.19,923.34,914.97,907.5,896.78,892.55,904.89,918.79,926.17,924.62,925.6,913.21,897.55,890.91,892.87,890.92,889.33,893.38,894.85,908.09,907.29,904.4,904.99,905.24,897.63,886.63,878.31,865.82,857.12,853.4,851.74,853.5,856.81,861.08,865.66,878.23
2681,"Dickinson County","IA","Spirit Lake","19","059",1918,1089.91,1118.22,1109.76,1094.7,1092.52,1077.83,1054.98,1052.48,1078.9,1103.12,1093.48,1066.93,1051.26,1013.35,1000.17,997.89,1011.49,1036.38,1048.82,1067.45,1076.78,1049.61,1024.01,1011.98,1046.53,1072.62,1083.28,1082.05,1070.75,1086.59,1116.7,1125.56,1118.45,1107.8,1098.42,1078.74,1058.56,1055.01,1058.84,1065.28,1070.55,,1061.2,1044.89,1033.29,1024.58,1040.86,1063.43,1085.71,1088.61,1101.45,1092.46,1094.72,1105.75,1118.63,1135.76,1162.93,1185,1199.35,1190.42,1164.72,1156.64,1142.52,1122.52,1106.59,1102.67,1106.5,1119.84,1139.31,1149.92,1154.09,1150.39,1135.74,1124.7,1116.19,1104.85,1082.76,1064.28,1064.57,1071.83,1088.8,1102.05,1110.87,1112.17,1109.87,1099.15,1102.38,1112.89,1118.24,1118.09,1117.84,1130.82,1140.02,1150.82,1139.25,1133.44,1128.01,1116.56,1112.1,1115.62,1133.4,1140.41,1145.08,1146.47,1144.45,1144.51,1142.42,1142.94,1143,1165.92
1160,"Marion County","AR",,"05","089",1919,764.26,782.13,801.59,808.47,811.58,809.93,805.64,803.74,808.07,806.75,808.41,806.93,807.77,807.84,804.69,801.45,800.06,803.94,808.54,806.71,802.47,804.27,806.98,813.29,820.73,828.06,832.3,834.54,835.58,836.75,842.17,851.32,861.62,869.37,879.59,882.66,895.75,905.99,910.17,905.44,896.63,,887.96,877.62,872.1,869.24,871.43,876.32,880.36,884.36,888.99,891.65,889.71,881.66,880.37,883.77,894.05,906.39,917.8,923.03,915.64,913.68,908.3,902.29,900.48,901.58,901.44,905.77,911.07,917.46,926.12,930.93,935.16,935.45,936.21,932.72,933.13,926.26,922.98,921.59,934.74,950.08,960.52,963.11,948.61,935.27,924.54,917.57,903.62,897.61,894.74,894.88,904.33,894.88,881.87,893.19,886.29,878.73,891.36,901.81,901.3,896.08,887.96,885.56,889.34,889.1,896.73,905.29,912.55,922.15
143,"Dade County","GA","Chattanooga","13","083",1920,1031.76,1004.82,979.56,974.35,978.97,976.43,974.32,972.55,980.32,984.07,988.43,987.22,982.23,976.71,965.86,960.45,955.74,953.14,949.54,944.74,947.16,947.65,953.15,962.36,961.51,955.39,951.57,946.31,941.43,936.56,938.8,944.88,957.29,969.77,974.56,983.72,990.81,999.79,991,990.09,972.19,,965.85,969.93,964.33,958.99,967.89,975.28,985.94,995.4,999.91,989.86,983.63,982.79,981.25,977.98,977.23,986.49,987.75,998.85,1017.55,1014.93,1010.75,1008.81,997.18,999.59,996.27,998.66,1013.98,1023.12,1040.82,1038.67,1055.95,1063.07,1061.8,1062.98,1042.85,1035.83,1035.31,1030.76,1042.79,1055.26,1057.6,1054.67,1071.66,1075,1086.3,1091.37,1093.23,1101.08,1098.93,1099.05,1104.62,1128.76,1147.79,1173.97,1170.8,1147.93,1158.86,1158.98,1148.57,1142.83,1139.82,1144.74,1157.02,1173.36,1194.06,1209.59,1211.94,1197.89
2835,"Robertson County","TX","College Station-Bryan","48","395",1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.41,1102.73,1111.3,1114.79,1118.59,1131.18,1131.95,1125.57,1133.44,1148.74,1162.31,1160.35,1155.1,1177.24,1197.14,1213.12,1225.31,1238.52,1235.45,1240,1233.8,1226.76,1221.19,1219.68,1212.11,1202.75,1206.49,1220.75,1238.05,1250.34,1273.89,1283.88,1289.66,1284.23,1267.75,1255.08,1257.84,1253.82,1258.97,1266.74,1264.71,1264.64,,,1250.5,1251.53,1255.73,1250.19,1252.98,1250.28,1250.53,,1233.68,1231.65,1235.92,1245.45,1265.38,,1262.03,1262.81,1261.5,1265.28,1268.96,1281.5,1295.32,,1319.93,1318.88
88,"Lee County","TX",,"48","287",1922,1115.01,1096.47,1082.95,1079.39,1073.05,1071.87,1075.51,1072.67,1055.52,1062,1072.01,1082.71,1060.24,1045.5,1044.83,1033.16,1031.32,1053.32,1034.91,1024.49,1038.54,1052.96,1058.16,1083.98,1101.52,1098.61,1093.4,1080.38,1072.9,1071.95,1066.26,1069.88,1070.16,1064.56,1054.5,1077.46,1093.83,1130.9,,,,,1161.47,1176.12,1197.89,1216.92,1238.39,1252.86,1257.01,1255.08,1250.33,1250.52,1248.16,1247.93,1238.43,1240.48,1261.88,1280.5,1304.09,1319.13,1330.02,1332.38,1333.28,1329.14,1311.23,1308.01,1303.6,1295,1292.43,1308.61,1320.75,1327.41,1340.78,1347.47,1352.05,1340.88,1324.82,1310.33,1310.25,1306.52,1312.84,1323.57,1321.1,1327.98,,,1326.62,1320.4,1318.98,1319.17,1326.96,1326.26,1333.46,,1322.45,1305.37,1295.16,1287.56,1308.27,,1309.45,1309.27,1301.41,1301.76,1305.69,1314.34,,,1353.52,1350.16
1532,"Barbour County","WV",,"54","001",1923,,,,,930.86,948.21,944.32,932.13,933.22,912.55,916.02,929.88,942.79,928.5,920.15,904.88,896.97,897.98,894.71,893.15,888.67,890.27,906.35,935.01,960.58,964.05,963.19,957.06,942.24,918.49,895.7,883.99,891.7,906.91,936.3,949.7,946.64,937.38,932.37,924.15,912.4,,896.58,888.26,882.69,872.95,874.33,869.14,870.97,870.36,862.47,858.79,854.71,856.47,859.42,868.95,882.4,894.9,904.99,903.79,889.18,887.99,882.23,871.76,866.67,856.2,843.13,833.18,829.82,827.04,818.91,816.46,822.63,823.2,822.47,814.43,809.35,805.9,800.84,800.41,802.86,808.11,811.72,811.52,810.19,811.08,818.2,816.73,820.93,827.25,830.58,833.62,837.86,,858.59,857.44,850.47,842.83,837.99,833.41,829.4,822.73,817.06,814.13,810.63,807.82,807.53,808.77,810.35,820.69
1487,"Wetzel County","WV",,"54","103",1924,813.08,,,,,,896.26,878.1,866.08,855.88,866.72,890.68,928.16,911.09,888.35,884.15,879.46,877.84,884.89,878.62,881.85,889.79,898.53,923.28,930.83,924.25,921.04,918.48,903.21,888.89,889.28,894.11,897.23,899.2,916.24,937.14,945.82,944.62,942.95,958.22,937.57,,921.76,918.33,913.61,915.94,927.87,928.78,920.77,948.53,927.65,908.49,922.13,934.3,938.77,938.59,924.67,918.2,920.96,934.14,952,959.43,944.4,933.26,920.22,913.83,898.5,879.93,871.4,865.16,864.75,865.81,868.66,871,867.44,856.88,838.68,826.36,818.48,819.32,824.02,829.5,839.17,833.14,828.1,827.96,832.39,841.71,847.86,849.81,850.12,853.05,855.22,854,855.02,856.48,863.76,864.35,864.44,863.68,857.32,852.85,846.41,841.87,844.12,849.11,848.31,848.35,847.49,852.07
1312,"Pawnee County","OK","Tulsa","40","117",1925,782.4,800.02,,773.22,780.22,786,789.54,785.74,781.29,778.96,774.87,772.84,769.99,768.05,775.48,784.42,795.48,799.07,802.26,804.49,805.36,804.52,804.65,809.12,811.45,812.71,812.52,812.79,808.61,806.31,804.68,802.96,805.65,812.57,821.34,825.63,831.63,839.06,841.98,843.05,843.52,843.75,841.64,839.35,837.93,838.49,849.69,859.74,862.25,864.37,861.88,857.33,854.61,853.59,857.84,866.54,885.54,899.2,908.86,911.99,916.45,921.46,923.46,924.89,923.05,917.92,924.38,937.62,946.05,946.73,947.12,942.58,933.29,932.28,925.07,920.52,910.52,896.76,891.65,889.38,891.59,899.25,907.08,909.5,909.45,905.32,900.87,895.79,892.63,890.49,888.34,889.1,891.91,884.32,877.55,871.96,871.07,868.84,867.99,872.4,866.26,864.1,863.1,863.51,866.43,868.89,874.13,878.13,881.86,895.29
990,"Dewitt County","IL","Bloomington","17","039",1926,1016.48,1031.84,1023.81,1021.53,1017.59,1009.98,1000.99,1016.5,1030.55,1046.37,1023.79,1006.19,997.36,1011.44,1015.02,988.75,965.81,974.93,982.55,972.74,984.48,997.3,997.58,1018.68,1031.78,1033.55,998.84,983.17,981.48,977,941.15,916.98,923.41,932.42,952.61,979.63,1001.87,1018.01,1022.75,1002.8,1006.31,,1000.69,1026.8,1032.91,1012.71,1018.86,1052.2,1068.04,1060.12,1022.35,996.44,974.05,975.56,984.89,1004.55,1032.2,1048.55,1056.2,1035.47,1024.33,1002.62,998.87,983.63,972.83,991.3,996.56,996.57,993.96,998.47,989.25,984.56,1002.25,1014.54,1025.82,1020.82,996.41,978.47,971.25,995.82,999.56,994.8,996.29,1004.7,,,988.83,994.37,1006.73,1001.53,997.43,998.42,1000.83,993.35,1010,1004.21,1002.45,998.38,991.48,992.56,995.77,993.7,989.76,989.36,991.08,995.34,997.07,994.66,,1021.7
1368,"Sawyer County","WI",,"55","113",1927,681.69,689.73,695.77,702.42,712.8,712.75,711.58,703.2,721.52,778.94,830.78,884.57,918.29,929.44,919.84,910.75,890.07,882.12,867.9,876.8,891.19,900.6,907.51,917.68,919.92,917.16,904.88,903.46,882.84,859.04,845.53,839.24,848.92,861.53,875.07,877.65,882.95,882.54,866.47,848.01,826.08,,812.08,798.99,787.56,781.2,782.6,793.83,803.2,821.77,840.13,844.62,844.48,846.42,853.02,861.29,862.87,860.99,859.05,852.4,846.77,848.13,847.03,853.82,849.31,842.82,834.02,832.28,843.64,848.15,850.31,843.36,833.81,827.37,829.36,837.14,846.14,844.26,845.56,848.91,851.56,859.51,860.91,860.28,861.9,866.18,867.02,876.9,878.95,880.77,886.37,879.48,876.1,879.05,877.99,878.51,875.88,884.08,891.29,897.71,,919.01,924.26,928,931.57,935.73,941.59,943.41,945.27,912.13
